account,amount,currency,direction,Cash in/Cash out,effective_date,description,label
a 1,"1,814.39",USD,credit,Cash in,2023-02-28,Vkgin Lotgtik YKZZRKSKTZ 40,Income
a 1,16.00,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK J Laxahuzz 230227 I1787393,LSP Reimbursements Receivable
a 1,16.00,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK J Laxahuzz 230227 I1787379,LSP Reimbursements Receivable
a 1,246.75,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK R UqunHxuc 230227 I1785809,LSP Reimbursements Receivable
a 1,4.80,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK G Gtack 230227 I1786344,LSP Reimbursements Receivable
a 1,"3,420.93",USD,debit,Cash out,2023-02-28,INKIQ (YAHYZOZAZK),Payroll
a 1,"8,789.40",USD,credit,Cash in,2023-02-28,IUBKXKJ IGXK RRI 02/27/23 230228 SR,Financing
a 1,4.20,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK J Raiinkyo 230227 I1787397,LSP Reimbursements Receivable
a 1,3.60,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK G Sorrkx 230227 I1786311,LSP Reimbursements Receivable
a 1,15.00,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK J Laxahuzz 230227 I1787468,LSP Reimbursements Receivable
a 1,"71,792.42",USD,credit,Cash in,2023-02-28,IUBKXKJ IGXK RRI GIN 230228 SGXH001,Financing
a 1,432.63,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK C Qcut 230227 I1787513,LSP Reimbursements Receivable
a 1,100.00,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK R Yinsozz 230227 I1785835,LSP Reimbursements Receivable
a 1,200.00,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK K Bgxmgy 230227 I1787267,LSP Reimbursements Receivable
a 1,30.32,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK R UqunHxuc 230227 I1785819,LSP Reimbursements Receivable
a 1,222.92,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK G Xuyktlkr 230227 I1786634,LSP Reimbursements Receivable
a 1,400.00,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK R UqunHxuc 230227 I1785760,LSP Reimbursements Receivable
a 1,161.85,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK P Sgjrkx 230227 I1787561,LSP Reimbursements Receivable
a 1,"146,542.42",USD,credit,Cash in,2023-02-28,IUBKXKJ IGXK RRI GIN 230228 SGXH001,Financing
a 1,190.87,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK R UqunHxuc 230227 I1787517,LSP Reimbursements Receivable
a 1,190.87,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK R UqunHxuc 230227 I1787519,LSP Reimbursements Receivable
a 1,4.00,USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK I JSgrzg 230227 I1787462,LSP Reimbursements Receivable
a 1,"124,281.05",USD,credit,Cash in,2023-02-28,YZXOVK ZXGTYLKX YZ-O0A1F8B9S6F2,Income
a 2,220.84,USD,credit,Cash in,2023-02-28,Vkgin Lotgtik YKZZRKSKTZ 55,Income
a 2,"42,430.22",USD,credit,Cash in,2023-02-28,YZXOVK ZXGTYLKX YZ-B6E0X5E5O2R1,Income
a 3,265.03,USD,debit,Cash out,2023-02-28,XOVVROTM ZGDCOZNJXG XQHJRR86GTEKSMU,Payroll
a 3,"6,960.28",USD,credit,Cash in,2023-02-28,GLLOXS OTI GazuVge 230227 75X8PBJKFQ1YFFX,Financing
a 3,"2,223.00",USD,credit,Cash in,2023-02-28,NGZIN Coykzgiq GIN Vgeskt 000000000051989,Financing
a 3,4.67,USD,credit,Cash in,2023-02-28,COXK # 005553 UXM OYGGI P HAGNTO LKJ # 018028,Bank Charges & Fees/Currency changes
a 3,"2,708.29",USD,credit,Cash in,2023-02-28,GLLOXS OTI GazuVge 230227 T0EUOHMX04SSJLJ,Financing
a 3,740.52,USD,debit,Cash out,2023-02-28,XOVVROTM VGEXURR TUPMM7WEG5U71MQ,Payroll
a 3,"1,230.88",USD,debit,Cash out,2023-02-28,XGSV XKOSHAXYK Q Ixgskx 230227 I1777653,LSP Reimbursements Receivable
b 4,"5,119.65",USD,credit,Cash in,2023-02-28,Vkgin Lotgtik YKZZRKSKTZ 52 OJy:,Income
b 5,"21,376.31",USD,credit,Cash in,2023-02-28,Vkgin Lotgtik YKZZRKSKTZ 51 OJy:,Income
a 1,"1,113.47",USD,debit,Cash out,2023-02-27,Hkzzkx Cge Lgsor Hkzzkx Cge  OMUUP7TV9,LSP cash payout
a 1,85.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK I Ngss 230224 I1771253,LSP Reimbursements Receivable
a 1,148.53,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Puxjgt 230224 I1771601,LSP Reimbursements Receivable
a 1,15.12,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Ckojgc 230224 I1769194,LSP Reimbursements Receivable
a 1,341.91,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK Y Osgs 230224 I1771297,LSP Reimbursements Receivable
a 1,108.36,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Puxjgt 230224 I1771427,LSP Reimbursements Receivable
a 1,134.93,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK R UqunHxuc 230224 I1771382,LSP Reimbursements Receivable
a 1,6.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK Y Hxgpqubo 230224 I1771255,LSP Reimbursements Receivable
a 1,341.50,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK J Mxkkt 230224 I1771603,LSP Reimbursements Receivable
a 1,148.29,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Puxjgt 230224 I1771419,LSP Reimbursements Receivable
a 1,7.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK S Grgu 230224 I1771243,LSP Reimbursements Receivable
a 1,56.22,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Jk Ratg 230224 I1771275,LSP Reimbursements Receivable
a 1,341.91,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK Y Osgs 230224 I1771301,LSP Reimbursements Receivable
a 1,16.45,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK Y Hxgpqubo 230224 I1771257,LSP Reimbursements Receivable
a 1,12.06,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK B Krroiuzz 230224 I1769186,LSP Reimbursements Receivable
a 1,99.65,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Jk Ratg 230224 I1771281,LSP Reimbursements Receivable
a 1,85.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK I Ngss 230224 I1771251,LSP Reimbursements Receivable
a 1,107.90,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Puxjgt 230224 I1771429,LSP Reimbursements Receivable
a 1,400.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK R UqunHxuc 230224 I1771305,LSP Reimbursements Receivable
a 1,525.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK Y Hxgpqubo 230224 I1771259,LSP Reimbursements Receivable
a 1,218.77,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK R UqunHxuc 230224 I1771407,LSP Reimbursements Receivable
a 1,60.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Jk Ratg 230224 I1771273,LSP Reimbursements Receivable
a 1,154.58,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK R UqunHxuc 230224 I1771390,LSP Reimbursements Receivable
a 1,"141,481.69",USD,debit,Cash out,2023-02-27,XOVVROTM VGEXURR S7BM5TW4P1B9QQE,Payroll
a 1,770.99,USD,debit,Cash out,2023-02-27,INKIQ (YAHYZOZAZK),Payroll
a 1,197.81,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK R UqunHxuc 230224 I1771396,LSP Reimbursements Receivable
a 1,"66,390.27",USD,debit,Cash out,2023-02-27,XOVVROTM ZGDCOZNJXG BQQ1XDRV6EKEQRB,Payroll
a 1,50.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK S Grgu 230224 I1770785,LSP Reimbursements Receivable
a 1,250.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK Y Osgs 230224 I1771249,LSP Reimbursements Receivable
a 1,148.32,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Puxjgt 230224 I1771599,LSP Reimbursements Receivable
a 1,143.47,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK R UqunHxuc 230224 I1774175,LSP Reimbursements Receivable
a 1,250.00,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK Y Ngfkr 230224 I1769192,LSP Reimbursements Receivable
a 1,134.93,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK R UqunHxuc 230224 I1771380,LSP Reimbursements Receivable
a 1,757.53,USD,debit,Cash out,2023-02-27,INKIQ (YAHYZOZAZK),Payroll
a 1,101.73,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Jk Ratg 230224 I1771283,LSP Reimbursements Receivable
a 1,148.32,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P Puxjgt 230224 I1771417,LSP Reimbursements Receivable
a 1,"90,810.17",USD,credit,Cash in,2023-02-27,YZXOVK ZXGTYLKX YZ-E0B3N2H1P2T2,Income
a 1,68.49,USD,credit,Cash in,2023-02-27,YZXOVK ZXGTYLKX YZ-W0R6T1N4Z8R3,Income
a 2,"31,708.33",USD,credit,Cash in,2023-02-27,YZXOVK ZXGTYLKX YZ-Y7J5M1M4C7I0,Income
a 3,"626,620.33",USD,debit,Cash out,2023-02-27,XOVVROTM VGEXURR 8FG9WJMXPMBP16V,Payroll
a 3,"2,964.00",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051758,Financing
a 3,179.97,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK P UNgtrut 230224 I1769222,LSP Reimbursements Receivable
a 3,"1,556.10",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000015,Financing
a 3,270.26,USD,debit,Cash out,2023-02-27,SM Zxayz 0000000406,Payroll
a 3,"1,556.10",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000030,Financing
a 3,"1,176.76",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000029,Financing
a 3,195.62,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000039,Financing
a 3,"7,410.00",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051818,Financing
a 3,"2,889.90",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051826,Financing
a 3,"2,482.35",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000004,Financing
a 3,777.31,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000010,Financing
a 3,"2,037.75",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000028,Financing
a 3,"2,223.00",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000012,Financing
a 3,"3,609.76",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000027,Financing
a 3,405.50,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000020,Financing
a 3,"368,612.07",USD,debit,Cash out,2023-02-27,XOVVROTM VGEXURR FE3TJ11B9H93BCW,Payroll
a 3,"1,482.00",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051816,Financing
a 3,"10,244.32",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051722,Financing
a 3,344.67,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000024,Financing
a 3,"3,705.00",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051710,Financing
a 3,81.10,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000008,Financing
a 3,"3,705.00",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051706,Financing
a 3,"1,592.41",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051857,Financing
a 3,"2,111.85",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000033,Financing
a 3,"1,482.00",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000036,Financing
a 3,"1,482.00",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051756,Financing
a 3,811.00,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000032,Financing
a 3,741.00,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000019,Financing
a 3,"332,054.53",USD,debit,Cash out,2023-02-27,XOVVROTM ZGDCOZNJXG FEM9JEXDPSFHRXB,Payroll
a 3,337.90,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000034,Financing
a 3,402.36,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000018,Financing
a 3,"4,223.70",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000023,Financing
a 3,"1,118.91",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000009,Financing
a 3,"3,890.25",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000013,Financing
a 3,925.51,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000017,Financing
a 3,"135,713.99",USD,debit,Cash out,2023-02-27,XOVVROTM ZGDCOZNJXG XJ4P3VCQEPSUBPX,Payroll
a 3,198.93,USD,debit,Cash out,2023-02-27,XGSV XKOSHAXYK T Ngxtoq 230224 I1769708,LSP Reimbursements Receivable
a 3,"3,660.54",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051801,Financing
a 3,"1,852.50",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000025,Financing
a 3,"1,338.96",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000037,Financing
a 3,"2,186.69",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000021,Financing
a 3,442.99,USD,debit,Cash out,2023-02-27,SM Zxayz 0000000406,Payroll
a 3,876.39,USD,debit,Cash out,2023-02-27,XOVVROTM MGXTOYNSKT DERMRGH7CE2KEPK,Payroll
a 3,"1,111.50",USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000011,Financing
a 3,"3,764.28",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051740,Financing
a 3,"3,334.50",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051860,Financing
a 3,"1,000,000.00",USD,debit,Cash out,2023-02-27,COXK # 001409 HTL Znksoy Zkintur LKJ # 000093,Bank Charges & Fees/Currency changes
a 3,407.55,USD,debit,Cash out,2023-02-27,COYKZGIQ OTI RUGT 000000000000001,Financing
a 3,"2,964.00",USD,credit,Cash in,2023-02-27,NGZIN Coykzgiq GIN Vgeskt 000000000051734,Financing
c 6,"8,333.78",USD,credit,Cash in,2023-02-27,YZXOVK  ZXGTYLKX  YZ-S,Income
a 1,34.84,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK K Iurhgzn 230223 I1766396,LSP Reimbursements Receivable
a 1,49.95,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK H Qkxtgt 230223 I1767263,LSP Reimbursements Receivable
a 1,42.68,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK R Ngxjotm 230223 I1766451,LSP Reimbursements Receivable
a 1,102.57,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK J Umhkojk 230223 I1766790,LSP Reimbursements Receivable
a 1,49.51,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK P Puxjgt 230223 I1766825,LSP Reimbursements Receivable
a 1,155.00,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK K Iurhgzn 230223 I1766411,LSP Reimbursements Receivable
a 1,"30,707.77",USD,debit,Cash out,2023-02-24,XOVVROTM VGEXURR G1GHBK827BU35VG,Payroll
a 1,"16,566.46",USD,debit,Cash out,2023-02-24,XOVVROTM ZGDCOZNJXG ECU6QWM8E4J1UTE,Payroll
a 1,161.75,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK G Ixuazngs 230223 I1766762,LSP Reimbursements Receivable
a 1,101.24,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK J Umhkojk 230223 I1766798,LSP Reimbursements Receivable
a 1,"86,204.86",USD,credit,Cash in,2023-02-24,IUBKXKJ IGXK RRI GIN 230224 SGXH001,Financing
a 1,161.59,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK R UqunHxuc 230223 I1766506,LSP Reimbursements Receivable
a 1,41.75,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK K Iurhgzn 230223 I1766404,LSP Reimbursements Receivable
a 1,175.37,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK R UqunHxuc 230223 I1766496,LSP Reimbursements Receivable
a 1,42.68,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK R Ngxjotm 230223 I1766433,LSP Reimbursements Receivable
a 1,265.29,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK R Ngxjotm 230223 I1766445,LSP Reimbursements Receivable
a 1,12.60,USD,debit,Cash out,2023-02-24,XGSV XKOSHAXYK K Iurhgzn 230223 I1766394,LSP Reimbursements Receivable
a 1,"84,051.46",USD,credit,Cash in,2023-02-24,YZXOVK ZXGTYLKX YZ-O6R6M9V9H7T3,Income
a 1,59.52,USD,credit,Cash in,2023-02-24,YZXOVK ZXGTYLKX YZ-V8K8X4J5J2V3,Income
a 2,"31,344.60",USD,credit,Cash in,2023-02-24,YZXOVK ZXGTYLKX YZ-F3T4E5F0O2Q7,Income
a 3,83.71,USD,debit,Cash out,2023-02-24,XOVVROTM ZGDCOZNJXG TP22TT7B1SR7PHP,Payroll
a 3,"6,520.80",USD,credit,Cash in,2023-02-24,NGZIN Coykzgiq GIN Vgeskt 000000000051681,Financing
a 3,"1,112.76",USD,debit,Cash out,2023-02-24,XOVVROTM ZGDCOZNJXG QMX3GG6HS5USCMB,Payroll
a 3,"10,503.44",USD,credit,Cash in,2023-02-24,GLLOXS OTI GazuVge 230223 TZG6E2ROECRI2BX,Financing
a 3,"3,195.58",USD,debit,Cash out,2023-02-24,XOVVROTM VGEXURR 8S33DDBFPPETWS0,Payroll
a 3,"2,964.00",USD,credit,Cash in,2023-02-24,NGZIN Coykzgiq GIN Vgeskt 000000000051570,Financing
a 3,938.71,USD,debit,Cash out,2023-02-24,XOVVROTM VGEXURR GK54SFEQ03DKKVG,Payroll
a 3,82.73,USD,debit,Cash out,2023-02-24,XOVVROTM ZGDCOZNJXG MS6KVBEH6QK46K7,Payroll
a 3,"1,852.50",USD,credit,Cash in,2023-02-24,NGZIN Coykzgiq GIN Vgeskt 000000000051634,Financing
a 3,247.07,USD,debit,Cash out,2023-02-24,XOVVROTM ZGDCOZNJXG 7URKWC2HGTGEEVC,Payroll
a 3,372.52,USD,debit,Cash out,2023-02-24,XOVVROTM VGEXURR 0TTQJFQ2X6VCCS0,Payroll
a 3,417.81,USD,debit,Cash out,2023-02-24,XOVVROTM VGEXURR QBCHMB39PBFTFJV,Payroll
a 3,84.60,USD,debit,Cash out,2023-02-24,XOVVROTM ZGDCOZNJXG RM7M8D3V8F472VR,Payroll
a 3,901.70,USD,debit,Cash out,2023-02-24,XOVVROTM VGEXURR KMPQ427RJWRGUTW,Payroll
a 3,"1,852.50",USD,credit,Cash in,2023-02-24,NGZIN Coykzgiq GIN Vgeskt 000000000051577,Financing
a 3,234.16,USD,debit,Cash out,2023-02-24,XOVVROTM ZGDCOZNJXG BKXXHF9U160KHK3,Payroll
a 3,256.11,USD,debit,Cash out,2023-02-24,XOVVROTM ZGDCOZNJXG RVWMSVJJQE7KFXE,Payroll
a 3,826.29,USD,debit,Cash out,2023-02-24,XOVVROTM VGEXURR MPWTT4P4H0UFTF7,Payroll
a 3,"4,816.50",USD,credit,Cash in,2023-02-24,NGZIN Coykzgiq GIN Vgeskt 000000000051656,Financing
a 3,415.94,USD,debit,Cash out,2023-02-24,XOVVROTM VGEXURR QBJS43CH9BHQP1U,Payroll
c 6,"2,395.88",USD,credit,Cash in,2023-02-24,YZXOVK  ZXGTYLKX  YZ-F,Income
c 6,215.49,USD,credit,Cash in,2023-02-23,Vkgin Lotgtik YKZZRKSKTZ 57,Income
a 1,82.25,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK H Norjkxrk 230222 I1757416,LSP Reimbursements Receivable
a 1,"15,199.51",USD,credit,Cash in,2023-02-23,Vkgin Lotgtik YKZZRKSKTZ 40,Income
a 1,7.63,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK S Euatm 230222 I1755003,LSP Reimbursements Receivable
a 1,"2,000.00",USD,debit,Cash out,2023-02-23,COXK # 009122 HTL Punt Mull LKJ # 001160,Bank Charges & Fees/Currency changes
a 1,"102,332.13",USD,credit,Cash in,2023-02-23,IUBKXKJ IGXK RRI GIN 230223 SGXH001,Financing
a 1,"4,417.56",USD,debit,Cash out,2023-02-23,"LAXAHUZZKT RGC, LAXAHUZZKT",LSP cash payout
a 1,100.00,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK H Norjkxrk 230222 I1757832,LSP Reimbursements Receivable
a 1,"5,081.00",USD,debit,Cash out,2023-02-23,COXK # 009125 HTL Yzkvnktok Ygxm LKJ # 001122,Bank Charges & Fees/Currency changes
a 1,"3,000.00",USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK H Bumkr 230222 I1755631,LSP Reimbursements Receivable
a 1,7.63,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK S Euatm 230222 I1754998,LSP Reimbursements Receivable
a 1,7.63,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK S Euatm 230222 I1755000,LSP Reimbursements Receivable
a 1,13.06,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK S Euatm 230222 I1755005,LSP Reimbursements Receivable
a 1,9.44,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK S Euatm 230222 I1755007,LSP Reimbursements Receivable
a 1,"265,843.45",USD,credit,Cash in,2023-02-23,YZXOVK ZXGTYLKX YZ-S0T6O3X3I0K5,Income
a 1,150.94,USD,credit,Cash in,2023-02-23,YZXOVK ZXGTYLKX YZ-H1T4K3Q5K3C0,Income
a 2,"3,739.08",USD,credit,Cash in,2023-02-23,Vkgin Lotgtik YKZZRKSKTZ 55,Income
a 2,"40,921.29",USD,credit,Cash in,2023-02-23,YZXOVK ZXGTYLKX YZ-H8S6T6Y8L9P9,Income
a 3,"5,557.50",USD,credit,Cash in,2023-02-23,NGZIN Coykzgiq GIN Vgeskt 000000000051557,Financing
a 3,1.41,USD,credit,Cash in,2023-02-23,COXK # 002739 UXM INKT YINGXL LKJ # 001316,Bank Charges & Fees/Currency changes
a 3,"8,861.30",USD,credit,Cash in,2023-02-23,GLLOXS OTI GazuVge 230222 MUHBJUEIMAN8DCX,Financing
a 3,45.98,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK J Igxjorru 230222 I1749857,LSP Reimbursements Receivable
a 3,"1,185.60",USD,credit,Cash in,2023-02-23,NGZIN Coykzgiq GIN Vgeskt 000000000051468,Financing
a 3,"4,816.50",USD,credit,Cash in,2023-02-23,NGZIN Coykzgiq GIN Vgeskt 000000000051552,Financing
a 3,"1,482.00",USD,credit,Cash in,2023-02-23,NGZIN Coykzgiq GIN Vgeskt 000000000051515,Financing
a 3,"1,482.00",USD,credit,Cash in,2023-02-23,NGZIN Coykzgiq GIN Vgeskt 000000000051506,Financing
a 3,592.80,USD,credit,Cash in,2023-02-23,NGZIN Coykzgiq GIN Vgeskt 000000000051497,Financing
a 3,"2,223.00",USD,credit,Cash in,2023-02-23,NGZIN Coykzgiq GIN Vgeskt 000000000051456,Financing
a 3,76.11,USD,debit,Cash out,2023-02-23,XGSV XKOSHAXYK P UNgtrut 230222 I1748610,LSP Reimbursements Receivable
b 4,"4,079.68",USD,credit,Cash in,2023-02-23,Vkgin Lotgtik YKZZRKSKTZ 52 OJy:,Income
b 5,"25,737.77",USD,credit,Cash in,2023-02-23,Vkgin Lotgtik YKZZRKSKTZ 51 OJy:,Income
c 6,"6,461.51",USD,credit,Cash in,2023-02-23,YZXOVK  ZXGTYLKX  YZ-B,Income
a 1,167.95,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK P Jk Ratg 230221 I1740674,LSP Reimbursements Receivable
a 1,111.79,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK R UqunHxuc 230221 I1744782,LSP Reimbursements Receivable
a 1,435.00,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK T RuvkfCno 230221 I1744533,LSP Reimbursements Receivable
a 1,197.81,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK R UqunHxuc 230221 I1744746,LSP Reimbursements Receivable
a 1,"11,722.54",USD,debit,Cash out,2023-02-22,Royg Uqun-Hxuct Royg Uqun-  OP994GCM5,LSP cash payout
a 1,452.00,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK T RuvkfCno 230221 I1744526,LSP Reimbursements Receivable
a 1,335.07,USD,debit,Cash out,2023-02-22,Mkuxmk Lkxtgtjkf Mkuxmk Lkx  OMUU2KV49,LSP cash payout
a 1,129.85,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK Y Tgyykxo 230221 I1744944,LSP Reimbursements Receivable
a 1,24.00,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK S Cuuj 230221 I1740668,LSP Reimbursements Receivable
a 1,191.92,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK C Vgzfom 230221 I1747884,LSP Reimbursements Receivable
a 1,144.63,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK R UqunHxuc 230221 I1744786,LSP Reimbursements Receivable
a 1,20.00,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK R Jahoy 230221 I1744670,LSP Reimbursements Receivable
a 1,146.05,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK R UqunHxuc 230221 I1744828,LSP Reimbursements Receivable
a 1,185.00,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK P Ckojgc 230222 I1747898,LSP Reimbursements Receivable
a 1,12.00,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK S Cuuj 230221 I1740662,LSP Reimbursements Receivable
a 1,231.01,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK J Bgrjkf 230221 I1744730,LSP Reimbursements Receivable
a 1,197.04,USD,debit,Cash out,2023-02-22,Hxktz Qkxtgt Hxktz Qkxt  ORBBC7XQV,LSP cash payout
a 1,"5,578.20",USD,debit,Cash out,2023-02-22,Orktk Yzgrrsgt Orktk Yzgr  OGHHM6FQC,LSP cash payout
a 1,156.38,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK Y Tgyykxo 230221 I1744948,LSP Reimbursements Receivable
a 1,16.57,USD,debit,Cash out,2023-02-22,XGSV XKOSHAXYK T RuvkfCno 230221 I1744588,LSP Reimbursements Receivable
